Unnamed: 0,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
647.8183700252442,Fujitsu,Notebook,35.6,IPS Panel Quad HD+ 2560x1440,Intel Core i5 2.3GHz,24GB,1TB HDD +  1TB HDD,Intel Iris Plus Graphics 640,Chrome OS,2.15kg,201417.39042833526
53.31901329018777,MSI,2 in 1 Convertible,31.6,1366x768,AMD A6-Series A6-9220 2.5GHz,64GB,240GB SSD,Nvidia GeForce GTX 1060,Mac OS X,4.3kg,260796.32722458767
805.8520262785651,Acer,Netbook,11.3,IPS Panel 1366x768,Intel Core i5 7500U 2.7GHz,8GB,1TB HDD +  1TB HDD,AMD R17M-M1-70,No OS,1.34kg,297114.417855622
1077.0766460336254,Huawei,Ultrabook,13.5,IPS Panel Full HD 2160x1440,Intel Core i3 7130U 2.7GHz,6GB,508GB Hybrid,Nvidia GeForce GTX1080,Windows 10 S,4.6kg,103393.35377481439
821.687004915063,MSI,2 in 1 Convertible,11.3,Touchscreen / Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,1GB,32GB SSD,Nvidia GeForce GTX 1080,Windows 10 S,1.68kg,112942.43108064479
86.63698353633106,Razer,2 in 1 Convertible,13,IPS Panel Retina Display 2736x1824,AMD E-Series E2-6110 1.5GHz,1GB,1TB SSD,Intel HD Graphics 530,Android,1.22kg,255570.66277357537
912.8193474525154,Apple,Notebook,15.4,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Celeron Dual Core N3060 1.60GHz,1GB,1.0TB Hybrid,Nvidia GeForce GTX 1080,Windows 10 S,2.14kg,216982.69122311063
845.664476567026,Apple,Workstation,12.5,Quad HD+ / Touchscreen 3200x1800,Intel Core M 1.1GHz,8GB,512GB SSD +  2TB HDD,AMD FirePro W5130M,Windows 7,1.18kg,289055.1596126352
301.89155539216256,Google,Netbook,12.3,IPS Panel Touchscreen 1920x1200,Intel Core i3 7130U 2.7GHz,1GB,240GB SSD,AMD Radeon R5 M420X,Mac OS X,2.38kg,145512.88314665062
655.8173638426474,Mediacom,Workstation,14.1,Touchscreen 1366x768,Intel Core M m7-6Y75 1.2GHz,2GB,16GB Flash Storage,Intel Iris Pro Graphics,macOS,0.81kg,128855.79023619679
350.05032251053484,Asus,Notebook,10.1,Touchscreen 2256x1504,Intel Core i5 2.0GHz,6GB,1TB SSD +  1TB HDD,Nvidia GeForce MX150,Windows 10,3.21kg,58229.90953246059
941.7726266818568,Xiaomi,2 in 1 Convertible,27.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Atom x5-Z8300 1.44GHz,4GB,32GB HDD,AMD Radeon R7 M460,No OS,3.74kg,238479.3710093107
662.8453584958285,MSI,2 in 1 Convertible,15.6,IPS Panel Full HD 2560x1440,AMD A9-Series 9410 2.9GHz,64GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,macOS,1.17kg,192618.14342882554
213.9547052158639,Vero,Notebook,15,IPS Panel Quad HD+ 2560x1440,AMD A6-Series A6-9220 2.5GHz,1GB,256GB SSD +  500GB HDD,AMD R17M-M1-70,Mac OS X,2.26kg,322326.8652762804
450.2035016194413,Razer,Notebook,15.6,IPS Panel 1366x768,Intel Core i5 7200U 2.7GHz,16GB,256GB Flash Storage,AMD R17M-M1-70,Android,1.27kg,188684.94653485902
624.6395975881862,Huawei,Ultrabook,12,1440x900,Intel Atom x5-Z8300 1.44GHz,4GB,500GB HDD,AMD Radeon RX 580,Chrome OS,3.4kg,71674.3522285422
1111.2782523327958,Huawei,Workstation,24,Full HD 1920x1080,Intel Core i5 2.3GHz,24GB,180GB SSD,Nvidia GeForce 930M,No OS,1.7kg,211842.80943233724
1002.9209440425064,Samsung,Workstation,12.5,IPS Panel Touchscreen 2400x1600,Intel Core i7 6560U 2.2GHz,64GB,256GB Flash Storage,Intel HD Graphics 515,No OS,1.62kg,67613.15806607864
1049.6288180347224,Apple,Gaming,25.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7Y57 1.2GHz,16GB,64GB SSD,Intel Iris Graphics 550,Windows 10,1.21kg,176235.28306138742
577.7581778590078,Xiaomi,Ultrabook,12.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i5 6200U 2.3GHz,2GB,512GB SSD +  1.0TB Hybrid,Intel HD Graphics 630,No OS,1.32kg,218082.62706823932
359.7954287970866,Lenovo,2 in 1 Convertible,35.6,IPS Panel Full HD 1920x1200,AMD A12-Series 9720P 2.7GHz,16GB,256GB SSD +  2TB HDD,Intel HD Graphics 6000,Windows 10,1.38kg,263747.43220253236
532.47076847982,Asus,Gaming,12,Touchscreen 2256x1504,Intel Core i7 6920HQ 2.9GHz,4GB,8GB SSD,Nvidia GeForce MX130,macOS,1.28kg,132412.363746938
54.45794661563521,Chuwi,Gaming,27.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7660U 2.5GHz,16GB,64GB Flash Storage,Nvidia GeForce 930MX ,No OS,2.54kg,304761.47693529
809.2262983349392,Mediacom,Netbook,17,IPS Panel Quad HD+ 2560x1440,Intel Celeron Dual Core N3350 2GHz,2GB,500GB HDD,Nvidia Quadro 3000M,Mac OS X,3.14kg,238009.5023787766
1189.2817573831117,Dell,Gaming,13.5,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.50GHz,24GB,256GB SSD +  500GB HDD,AMD Radeon 520,No OS,2.8kg,253839.70425672803
297.1142106669783,Toshiba,Netbook,24,Full HD 1920x1080,AMD FX 9830P 3GHz,6GB,512GB SSD +  512GB SSD,Intel HD Graphics 500,Linux,1.6kg,120526.5724890415
935.2054306566197,Samsung,Notebook,13.9,IPS Panel 1366x768,Intel Celeron Dual Core 3855U 1.6GHz,12GB,256GB SSD +  500GB HDD,Intel HD Graphics 515,Windows 10 S,3.2kg,212222.81876013358
586.548846618724,Vero,2 in 1 Convertible,13.5,Touchscreen 2400x1600,Intel Core i3 6100U 2.3GHz,2GB,508GB Hybrid,Nvidia GeForce GTX 960<U+039C>,Chrome OS,1.24kg,199649.7680835818
893.7727609165105,Apple,2 in 1 Convertible,13.9,4K Ultra HD 3840x2160,Intel Core i5 7200U 2.5GHz,1GB,32GB Flash Storage,AMD Radeon R4,macOS,1.91kg,146533.6284177519
536.8132841456081,MSI,Gaming,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 1.3GHz,6GB,508GB Hybrid,AMD Radeon 530,Windows 10,1.5kg,137398.42598566017
1040.8496906738255,Lenovo,Netbook,11.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 2.8GHz,16GB,512GB Flash Storage,Nvidia GeForce GTX 960<U+039C>,Mac OS X,1.43kg,204899.76775588124
625.6538032121017,Google,Notebook,12.3,Touchscreen 2256x1504,Intel Pentium Dual Core N4200 1.1GHz,12GB,1.0TB HDD,Nvidia Quadro M620M,macOS,2.1kg,76900.9730039255
63.477837714559485,Asus,Workstation,17.3,IPS Panel Retina Display 2304x1440,Intel Core i3 6006U 2.2GHz,6GB,256GB SSD,Intel Iris Graphics 540,Windows 10,1.93kg,166694.5570783429
778.2826692274668,Toshiba,Notebook,33.5,IPS Panel Full HD 1366x768,Intel Core i5 6260U 1.8GHz,6GB,1TB HDD,Nvidia Quadro M2200,No OS,4.2kg,256540.83309981757
876.7887906016746,Fujitsu,Notebook,18.4,IPS Panel Full HD 2560x1440,Intel Core i7 7660U 2.5GHz,32GB,1TB SSD,Nvidia Quadro M3000M,Android,2.03kg,185942.77319225974
790.2652697917799,Microsoft,Notebook,13.3,Touchscreen 2560x1440,Intel Core i7 6920HQ 2.9GHz,32GB,2TB HDD,Nvidia GeForce 930MX,Windows 10 S,1.58kg,114814.47558765385
1243.3702268956074,Acer,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Core i3 7100U 2.4GHz,16GB,32GB HDD,AMD Radeon R2 Graphics,Windows 10 S,1.23kg,38060.62908786698
742.264100717874,Google,Gaming,25.6,IPS Panel Full HD 2560x1440,AMD A6-Series 9220 2.9GHz,4GB,1TB HDD,Nvidia Quadro 3000M,Linux,3.49kg,144529.61856499346
1175.6623447919312,Microsoft,2 in 1 Convertible,13,IPS Panel Touchscreen 1920x1200,Intel Core i7 8650U 1.9GHz,1GB,16GB Flash Storage,Nvidia GeForce GTX 1060,No OS,1.1kg,265724.5095328799
486.04194300582566,Huawei,Notebook,27.3,IPS Panel Touchscreen 1920x1200,AMD E-Series E2-6110 1.5GHz,12GB,512GB SSD,AMD Radeon R7 M440,Windows 7,1.2kg,120967.73497526128
983.6257953271916,Razer,Netbook,31.6,IPS Panel 1366x768,Intel Core i7 6920HQ 2.9GHz,4GB,32GB HDD,Nvidia GeForce 960M,macOS,4.6kg,211065.7705196291
392.112035320354,Apple,2 in 1 Convertible,15.6,IPS Panel Full HD 2160x1440,Intel Core i5 7300HQ 2.5GHz,1GB,1TB SSD +  1TB HDD,AMD Radeon 530,macOS,1.29kg,234486.98558554988
1274.9547457606982,Apple,2 in 1 Convertible,15.6,1440x900,Intel Core i7 6920HQ 2.9GHz,4GB,128GB SSD +  2TB HDD,Nvidia GeForce GTX 940M,No OS,4.36kg,92146.70411295973
291.4688252266273,Razer,Netbook,11.3,Quad HD+ / Touchscreen 3200x1800,AMD A10-Series 9600P 2.4GHz,16GB,64GB Flash Storage +  1TB HDD,AMD Radeon Pro 555,No OS,3.8kg,32994.389453016265
150.91491591743417,Microsoft,Gaming,10.1,Touchscreen / Full HD 1920x1080,AMD A9-Series 9420 2.9GHz,2GB,256GB SSD +  256GB SSD,Nvidia GeForce GTX 1050Ti,macOS,3.21kg,12667.968928535996
550.735329975299,Lenovo,2 in 1 Convertible,12,1600x900,Intel Core M m3-7Y30 2.2GHz,8GB,512GB SSD +  256GB SSD,AMD Radeon R5 M420,macOS,1.78kg,290723.7870580706
369.7688327593885,HP,Gaming,14.1,Full HD 1920x1080,Intel Celeron Dual Core 3205U 1.5GHz,8GB,64GB SSD,Nvidia GeForce GTX 940M,Chrome OS,2.67kg,178102.8736342286
501.88152715027945,Google,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 3.1GHz,8GB,16GB SSD,AMD Radeon 530,Android,2.3kg,247172.58590459195
1273.9138467902974,HP,Netbook,15.4,4K Ultra HD / Touchscreen 3840x2160,Samsung Cortex A72&A53 2.0GHz,32GB,128GB SSD +  2TB HDD,Intel Iris Graphics 550,Mac OS X,1.31kg,14738.786812228533
655.5562984845503,Toshiba,2 in 1 Convertible,13.5,IPS Panel Retina Display 2736x1824,Intel Core M M7-6Y75 1.2GHz,24GB,?,Nvidia GeForce GTX 960,Windows 7,0.81kg,83687.44971836757
588.571308372493,Acer,Workstation,25.6,Touchscreen / Full HD 1920x1080,Intel Core M 6Y30 0.9GHz,16GB,256GB SSD +  1.0TB Hybrid,AMD Radeon R5,Linux,3.52kg,56468.596535512464
1132.2703689081336,Fujitsu,2 in 1 Convertible,15.6,Touchscreen 1366x768,Intel Core M 6Y75 1.2GHz,24GB,32GB SSD,Nvidia GeForce 930MX,No OS,1.48kg,210754.55012529492
630.6290161455361,LG,2 in 1 Convertible,17,Touchscreen 2560x1440,Intel Core i5 2.0GHz,1GB,500GB HDD,Nvidia GeForce GTX 1060,Windows 7,1.27kg,261160.04112321808
705.560050209032,LG,Ultrabook,18.4,IPS Panel Quad HD+ 3200x1800,AMD FX 9830P 3GHz,32GB,512GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,Windows 7,1.15kg,284933.2351587362
986.2239397055113,Samsung,Gaming,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7300HQ 2.5GHz,1GB,128GB SSD +  1TB HDD,Intel Iris Plus Graphics 640,Windows 10 S,1.98kg,15634.01674485435
1013.7488172575237,Vero,Netbook,13,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i5 7200U 2.7GHz,4GB,512GB SSD +  2TB HDD,Nvidia GeForce GTX1060,Linux,1.25kg,171379.6734774459
526.8827798128123,Asus,Netbook,11.6,Touchscreen / 4K Ultra HD 3840x2160,Samsung Cortex A72&A53 2.0GHz,16GB,128GB SSD,Nvidia GeForce GTX 1070M,Windows 10,3.42kg,43563.13158234666
69.16912763181271,Dell,Notebook,14.1,IPS Panel Quad HD+ 2560x1440,Intel Pentium Dual Core 4405Y 1.5GHz,64GB,32GB HDD,Nvidia GeForce GTX 1060,Android,1.54kg,33658.6800421042
882.6730830900101,MSI,2 in 1 Convertible,15.4,IPS Panel Retina Display 2304x1440,Intel Core i7 2.8GHz,64GB,64GB SSD,AMD Radeon R5 M420X,Android,0.97kg,106322.93208101715
699.99533641756,HP,Netbook,14.1,IPS Panel 1366x768,Intel Core i5 6440HQ 2.6GHz,6GB,512GB SSD +  2TB HDD,AMD Radeon R2,Windows 10,1.17kg,131829.62789561282
501.11586313730936,Razer,Ultrabook,10.1,IPS Panel Touchscreen 2560x1440,Intel Core i7 7500U 2.5GHz,64GB,512GB SSD +  1TB HDD,Intel Iris Pro Graphics,Windows 10 S,1.99kg,149588.143370699
984.3260919361285,MSI,Notebook,27.3,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6820HK 2.7GHz,1GB,256GB SSD +  500GB HDD,AMD Radeon R7 M440,Windows 7,2.14kg,249776.95869861048
1211.298698337726,Microsoft,Ultrabook,33.5,IPS Panel 2560x1440,Intel Core i3 6006U 2GHz,32GB,1TB SSD +  1TB HDD,Nvidia Quadro M1000M,Chrome OS,1.65kg,322037.8194335355
1110.40393446802,Huawei,Ultrabook,14.1,IPS Panel Touchscreen 1366x768,Intel Core i5 6440HQ 2.6GHz,16GB,256GB SSD +  1TB HDD,AMD Radeon R9 M385,Windows 10 S,2.56kg,258479.10017813955
191.33597797013744,HP,Notebook,15,Touchscreen / Full HD 1920x1080,AMD A6-Series 7310 2GHz,4GB,512GB SSD +  1TB HDD,AMD Radeon R5,macOS,2.94kg,316292.42622426036
736.3601655129002,LG,Netbook,15.4,4K Ultra HD 3840x2160,AMD A12-Series 9700P 2.5GHz,64GB,508GB Hybrid,AMD Radeon R5 M330,Mac OS X,3.74kg,258939.12791005755
969.897396084037,MSI,Workstation,14,1366x768,AMD A8-Series 7410 2.2GHz,4GB,16GB SSD,AMD Radeon 530,Android,0.81kg,32181.551373594877
457.9294765058713,Vero,Gaming,17,IPS Panel Retina Display 2304x1440,Intel Core M M7-6Y75 1.2GHz,6GB,512GB SSD +  512GB SSD,AMD Radeon R7,macOS,2.02kg,144119.6531945294
1119.2995684815785,Toshiba,2 in 1 Convertible,?,IPS Panel 2560x1440,Intel Pentium Quad Core N3700 1.6GHz,2GB,256GB SSD,Intel Iris Graphics 550,Windows 10 S,7.2kg,119104.79141892491
625.1909877433685,Razer,2 in 1 Convertible,12.5,IPS Panel Retina Display 2304x1440,Intel Core M M3-6Y30 0.9GHz,4GB,1TB SSD,AMD Radeon 540,macOS,3kg,258174.67626061206
631.250452962205,Samsung,Workstation,12.3,1440x900,AMD E-Series E2-9000 2.2GHz,32GB,1.0TB HDD,Nvidia GeForce 150MX,Windows 7,1.78kg,169610.31109483974
507.03496144258787,Razer,2 in 1 Convertible,15.6,IPS Panel Full HD 2560x1440,Intel Core i7 2.7GHz,32GB,1TB HDD,Intel Iris Graphics 550,No OS,2.54kg,111606.96220490517
530.2748476276461,Xiaomi,Notebook,31.6,1920x1080,Intel Xeon E3-1535M v5 2.9GHz,4GB,64GB Flash Storage,AMD Radeon RX 550,Linux,7.2kg,237632.08692740375
973.8397458662406,Razer,2 in 1 Convertible,17.3,Full HD 1920x1080,Intel Core i5 2.3GHz,8GB,256GB SSD +  500GB HDD,AMD Radeon 530,Windows 10 S,2.23kg,131929.54055610145
631.7236497283511,Asus,2 in 1 Convertible,24,4K Ultra HD / Touchscreen 3840x2160,Intel Pentium Dual Core 4405U 2.1GHz,32GB,128GB Flash Storage,AMD Radeon 520,Windows 7,1.88kg,143997.41006392764
27.310974748514656,Samsung,2 in 1 Convertible,33.5,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i7 2.8GHz,16GB,512GB Flash Storage,Nvidia Quadro M620M,macOS,1.11kg,46289.787794028816
1005.3850485667232,Acer,Gaming,17,Full HD 1920x1080,Intel Core i7 2.7GHz,12GB,128GB SSD +  1TB HDD,AMD Radeon R5 M315,Linux,1.42kg,306896.9113761658
605.3965539959024,Razer,Netbook,11.6,IPS Panel Full HD 1366x768,Intel Core i3 6100U 2.3GHz,4GB,256GB SSD +  500GB HDD,AMD Radeon 540,Android,2.19kg,75450.59071283946
562.4505162200003,Acer,Netbook,12.3,IPS Panel Retina Display 2736x1824,AMD A4-Series 7210 2.2GHz,2GB,8GB SSD,AMD Radeon R7 M460,Linux,2.4kg,140406.36700543916
430.21427952241265,Dell,2 in 1 Convertible,12.5,IPS Panel Full HD 2160x1440,AMD E-Series E2-9000e 1.5GHz,12GB,512GB SSD +  256GB SSD,AMD Radeon R3,Mac OS X,4.0kg,82222.02175815677
500.99587423152536,Xiaomi,Netbook,13.5,Quad HD+ 3200x1800,Intel Core i7 6820HQ 2.7GHz,2GB,128GB SSD,AMD Radeon R5 M315,Linux,2.04kg,306483.70424675406
345.25808558784524,MSI,Gaming,14.1,IPS Panel Retina Display 2736x1824,Intel Core i7 6600U 2.6GHz,12GB,180GB SSD,AMD R17M-M1-70,Windows 10,0.98kg,280625.1315177124
430.1494437925307,Mediacom,2 in 1 Convertible,15.4,IPS Panel Touchscreen 1366x768,Intel Core i7 7560U 2.4GHz,1GB,128GB SSD +  2TB HDD,AMD Radeon R7,Windows 10 S,5.8kg,275696.89570855757
1030.2548650769122,LG,Workstation,11.3,IPS Panel Full HD 2560x1440,Intel Pentium Dual Core 4405U 2.1GHz,64GB,512GB Flash Storage,AMD Radeon RX 560,Mac OS X,1.19kg,138459.82646208012
517.3356369473178,Acer,Netbook,12,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,2GB,128GB SSD +  2TB HDD,AMD FirePro W6150M,Chrome OS,2.3kg,58791.597024734794
349.70942105283376,Google,Ultrabook,12.5,IPS Panel Touchscreen 2400x1600,Intel Celeron Dual Core N3060 1.6GHz,64GB,1.0TB HDD,Nvidia GeForce GTX 1050M,macOS,2.67kg,96140.05258269956
673.2761931919109,Google,2 in 1 Convertible,27.3,IPS Panel 4K Ultra HD 3840x2160,AMD FX 8800P 2.1GHz,6GB,512GB SSD,AMD Radeon Pro 455,Windows 10 S,1.26kg,90164.42428204209
142.21716779967605,Microsoft,Notebook,12,IPS Panel Retina Display 2736x1824,Intel Atom x5-Z8350 1.44GHz,16GB,128GB SSD,Intel HD Graphics 405,macOS,2.08kg,160691.7548835796
440.7050157051633,Xiaomi,Notebook,18.4,Touchscreen 2560x1440,Intel Core i7 6820HQ 2.7GHz,64GB,512GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,macOS,1.41kg,153321.60287311953
500.9300824464771,MSI,2 in 1 Convertible,?,IPS Panel Retina Display 2736x1824,Intel Core i7 2.9GHz,6GB,32GB SSD,AMD Radeon R7 M460,Android,2.5kg,310242.38382787665
313.3944906494023,Google,Ultrabook,27.3,Touchscreen / Quad HD+ 3200x1800,AMD A9-Series A9-9420 3GHz,32GB,64GB SSD,Nvidia GeForce GTX 960M,Mac OS X,3.42kg,70886.40064165974
408.54468947624446,MSI,Ultrabook,13,1920x1080,Intel Core M 7Y30 1.0GHz,6GB,?,AMD Radeon Pro 455,Linux,2.16kg,254986.4453581831
238.2371733216573,Samsung,Notebook,11.6,IPS Panel Touchscreen 1920x1200,Intel Core i7 6500U 2.50GHz,32GB,512GB SSD +  1TB HDD,AMD FirePro W6150M,Windows 10,1.94kg,21797.389360182893
279.7040421251385,Google,Notebook,14,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7820HQ 2.9GHz,64GB,256GB SSD +  2TB HDD,AMD Radeon 540,Windows 7,3.52kg,274556.8641582976
536.159273170416,Apple,2 in 1 Convertible,33.5,IPS Panel Quad HD+ 2560x1440,Samsung Cortex A72&A53 2.0GHz,2GB,128GB SSD,Nvidia GeForce GTX 1050 Ti,Android,2.0kg,62344.555021383654
1046.0671754223113,Chuwi,Ultrabook,24,Quad HD+ 3200x1800,Intel Atom x5-Z8300 1.44GHz,12GB,128GB SSD,Nvidia GeForce 930MX,Mac OS X,8.23kg,249184.1721066778
254.17946986922925,Google,2 in 1 Convertible,31.6,IPS Panel Touchscreen 2560x1440,Intel Core i7 2.7GHz,6GB,512GB SSD +  1.0TB Hybrid,Nvidia Quadro M3000M,Windows 7,7.2kg,49340.332511188244
239.80784065646952,Acer,2 in 1 Convertible,10.1,1440x900,Intel Core i5 6200U 2.3GHz,16GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Chrome OS,3.4kg,269446.8511109402
1039.6047841281932,MSI,2 in 1 Convertible,12.5,IPS Panel Touchscreen 1920x1200,Intel Core i7 6820HQ 2.7GHz,4GB,2TB HDD,AMD Radeon R2,Windows 10,2.02kg,106569.58188415851
986.0364114238919,HP,2 in 1 Convertible,12.3,IPS Panel Full HD 1920x1200,Intel Celeron Quad Core N3160 1.6GHz,64GB,512GB SSD +  512GB SSD,Intel HD Graphics,Windows 10 S,2.19kg,267895.8057060812
84.88978725999617,Fujitsu,Workstation,12.3,1920x1080,Intel Core i3 7100U 2.4GHz,24GB,512GB SSD +  256GB SSD,AMD R4 Graphics,Windows 10,1.14kg,271129.17745827016
841.5775364874416,Google,Netbook,13.3,4K Ultra HD 3840x2160,AMD E-Series 9000e 1.5GHz,16GB,128GB HDD,Intel Iris Graphics 540,Windows 10 S,2.24kg,151335.65255555918
1242.9570066599651,Asus,2 in 1 Convertible,33.5,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 6820HQ 2.7GHz,64GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,No OS,1.87kg,189102.14311425682
622.4049755510247,LG,Ultrabook,10.1,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,16GB,512GB SSD +  256GB SSD,AMD Radeon R7 M445,Linux,2.191kg,51335.915651704556
1134.755212259416,HP,Gaming,12,IPS Panel Quad HD+ 2560x1440,Intel Celeron Dual Core N3350 1.1GHz,4GB,128GB HDD,Nvidia GeForce GTX 960,Windows 7,2.0kg,44126.76445184275
719.1059158023432,Apple,Netbook,17.3,1440x900,Intel Celeron Dual Core N3350 2.0GHz,24GB,128GB SSD +  1TB HDD,Intel Graphics 620,Linux,1.05kg,165050.65580198052
1059.690492018793,Huawei,Ultrabook,14,1600x900,AMD E-Series E2-6110 1.5GHz,1GB,1TB SSD,Nvidia GeForce 960M,Windows 10 S,2.20kg,297571.9363286681
588.2131956223457,Microsoft,Notebook,15.4,IPS Panel Full HD 1920x1200,AMD A6-Series 9220 2.5GHz,6GB,256GB SSD +  256GB SSD,AMD Radeon R7 M465,Windows 10,1.47kg,203624.9539607801
215.55848516442555,Toshiba,Notebook,11.3,IPS Panel 2560x1440,Intel Atom x5-Z8550 1.44GHz,64GB,512GB SSD +  512GB SSD,Nvidia GeForce GTX 1050Ti,macOS,7.2kg,256084.61042214365
1245.5257211020962,Fujitsu,Notebook,11.6,Quad HD+ 3200x1800,Intel Core i5 7Y54 1.2GHz,8GB,1TB SSD,Nvidia GeForce GTX 940M,Linux,2.4kg,152162.53067143887
670.7561347298174,Huawei,Notebook,12,IPS Panel Touchscreen 2400x1600,Intel Core i7 6700HQ 2.6GHz,24GB,128GB SSD +  1TB HDD,Intel HD Graphics 6000,Chrome OS,3.52kg,226594.45998183382
1101.0289210516764,Toshiba,Workstation,33.5,IPS Panel Retina Display 2880x1800,Intel Celeron Dual Core N3050 1.6GHz,1GB,180GB SSD,Nvidia GeForce 920,Android,3.78kg,215189.17817279906
1004.310566114615,Lenovo,Notebook,15.6,Quad HD+ 3200x1800,Intel Core i7 6700HQ 2.6GHz,16GB,2TB HDD,AMD Radeon RX 560,Linux,1.24kg,119313.11755494193
185.13104453094704,Huawei,2 in 1 Convertible,35.6,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,AMD A9-Series 9410 2.9GHz,8GB,180GB SSD,Intel HD Graphics 500,No OS,4.4kg,258292.90333979353
164.12073839405525,Fujitsu,2 in 1 Convertible,11.3,IPS Panel Retina Display 2880x1800,Intel Core i7 7700HQ 2.7GHz,8GB,512GB SSD +  512GB SSD,AMD Radeon R7 M360,Mac OS X,0.98kg,25296.137013666972
87.48236779629929,Apple,Workstation,15,Touchscreen 2256x1504,Intel Core i5 2.0GHz,12GB,240GB SSD,AMD Radeon R5,Chrome OS,1.78kg,83542.11488699101
338.1822912603021,LG,Workstation,14,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,AMD A9-Series A9-9420 3GHz,24GB,32GB SSD,Nvidia GeForce GTX 1080,Linux,2.15kg,274120.3440572239
277.67151856207306,Xiaomi,Notebook,11.3,IPS Panel Retina Display 2736x1824,AMD A4-Series 7210 2.2GHz,12GB,500GB HDD,Nvidia GeForce 920MX,Chrome OS,1.21kg,52393.32284110955
77.8372866944027,Asus,Notebook,?,IPS Panel Touchscreen 1920x1200,Intel Core i7 2.9GHz,64GB,508GB Hybrid,Nvidia GeForce 920,Linux,2.3kg,94405.50001239647
432.24299329151097,Fujitsu,Gaming,12,IPS Panel Touchscreen 1366x768,AMD E-Series 9000 2.2GHz,16GB,128GB SSD +  1TB HDD,AMD Radeon R2,Chrome OS,0.92kg,290713.297831608
657.7613014513387,Xiaomi,Workstation,15.4,Touchscreen 2560x1440,Intel Core i5 7440HQ 2.8GHz,12GB,8GB SSD,Intel HD Graphics 520,Windows 7,1.43kg,240949.69989134264
337.3329180457271,Lenovo,Workstation,17,IPS Panel 2560x1440,Intel Core i3 6100U 2.3GHz,16GB,256GB SSD +  256GB SSD,Nvidia GeForce 920MX,Android,1.32kg,82004.22527269396
1210.617335120474,Toshiba,Workstation,10.1,Touchscreen 2400x1600,Intel Pentium Quad Core N4200 1.1GHz,12GB,1TB HDD,Intel HD Graphics 530,macOS,4.7kg,107259.30874565829
190.50897596626956,MSI,Gaming,24,IPS Panel 1366x768,Intel Core i3 7130U 2.7GHz,6GB,1TB HDD,Nvidia Quadro M2200,Windows 7,1.31kg,15494.501211343324
1027.7172731087362,Acer,Ultrabook,13.9,IPS Panel Retina Display 2560x1600,Intel Core i7 6700HQ 2.6GHz,64GB,256GB SSD +  500GB HDD,Nvidia Quadro M620,Chrome OS,2.03kg,298791.34745095985
1221.3612327779924,Huawei,Workstation,17,IPS Panel 4K Ultra HD 3840x2160,AMD E-Series 9000 2.2GHz,2GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 960<U+039C>,No OS,1.05kg,184612.61206162765
1113.4270422956738,Fujitsu,Workstation,15.6,1440x900,AMD A6-Series 9220 2.9GHz,2GB,64GB Flash Storage +  1TB HDD,Nvidia GeForce GTX 1050M,Chrome OS,3.52kg,156587.86658831523
632.2936666219751,Acer,Notebook,25.6,1440x900,Intel Pentium Dual Core 4405U 2.1GHz,1GB,256GB SSD +  256GB SSD,AMD Radeon R2,Linux,2.14kg,316946.93264423666
567.5012043074645,Xiaomi,Notebook,12,IPS Panel 2560x1440,Intel Celeron Dual Core 3205U 1.5GHz,6GB,64GB Flash Storage,Nvidia GeForce 940MX,Windows 10,2.62kg,119679.28511381974
401.295414414563,Razer,Workstation,27.3,IPS Panel 1366x768,AMD E-Series 7110 1.8GHz,12GB,500GB HDD,Nvidia Quadro M620M,Windows 10 S,1.79kg,87327.63259612951
